PAGE,ALG_GUB,PREDICT_DATE,PREDICT_VIEW,REAL_VIEW
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-20,3032.0,15700.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-21,0.0,51386.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-22,43137.0,38759.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-23,28778.0,5329.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-24,47867.0,359.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-25,48637.0,319.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-26,8295.0,463.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-27,30685.0,285.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-28,45990.0,852.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-29,71862.0,2716.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-30,120888.0,465.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-08-31,139310.0,11610.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-01,159716.0,118902.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-02,124835.0,122128.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-03,84745.0,70983.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-04,30607.0,55087.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-05,0.0,22391.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-06,0.0,599.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-07,8658.0,264.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-08,68014.0,401.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-09,115987.0,517.0
Служебная:Ссылки_сюда_ru.wikipedia.org_all-access_all-agents,NLinear,2017-09-10,112780.0,1117.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-09,22367.0,2986.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-10,52683.0,11182.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-11,69852.0,6353.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-12,88478.0,14305.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-13,89418.0,1836.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-14,76157.0,23941.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-15,82722.0,224397.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-16,111093.0,234383.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-17,91210.0,151935.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-18,84121.0,109442.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-19,37497.0,68471.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-20,29424.0,27086.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-21,11733.0,1066.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-22,23582.0,1378.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-23,18103.0,713.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-24,47713.0,2105.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-25,87484.0,1094.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-26,77308.0,2009.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-27,54161.0,10419.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-28,29788.0,6008.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-29,55542.0,13160.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-30,75489.0,10845.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-07-31,85745.0,22086.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-01,84220.0,231208.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-02,99910.0,235968.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-03,81307.0,148764.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-04,94983.0,100095.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-05,90588.0,64495.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-06,62096.0,24235.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-07,84155.0,654.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-08,55312.0,432.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-09,76876.0,262.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-10,14621.0,215.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-11,0.0,280.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-12,4411.0,559.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-13,39944.0,447.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-14,65761.0,21182.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-15,135501.0,226501.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-16,198294.0,218382.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-17,175566.0,151201.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-18,81563.0,83522.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-19,23600.0,18215.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-20,2760.0,15689.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-21,0.0,51374.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-22,43372.0,38744.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-23,29037.0,5317.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-24,48080.0,346.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-25,48751.0,303.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-26,8284.0,450.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-27,30587.0,266.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-28,45835.0,802.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-29,71680.0,2709.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-30,120728.0,446.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-08-31,139311.0,11597.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-01,159714.0,118890.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-02,124730.0,122022.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-03,84711.0,70967.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-04,30581.0,55078.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-05,0.0,22368.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-06,0.0,579.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-07,8677.0,255.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-08,68032.0,359.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-09,115936.0,509.0
Служебная:Ссылки_сюда_ru.wikipedia.org_desktop_all-agents,NLinear,2017-09-10,112669.0,1097.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-09,20252.0,22993.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-10,29845.0,23444.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-11,15033.0,16892.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-12,27712.0,15218.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-13,20306.0,14662.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-14,16201.0,13355.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-15,28532.0,14956.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-16,37642.0,17769.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-17,24233.0,14653.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-18,22707.0,12277.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-19,17568.0,13079.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-20,22626.0,10539.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-21,18125.0,10008.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-22,12513.0,11397.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-23,20859.0,17875.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-24,25094.0,13468.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-25,26883.0,11219.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-26,27988.0,10723.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-27,14461.0,9960.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-28,23399.0,10643.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-29,26436.0,10633.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-30,27173.0,12553.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-31,21880.0,9476.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-01,37719.0,8646.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-02,26950.0,9740.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-03,21089.0,7951.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-04,20353.0,7412.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-05,19899.0,9489.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-06,30907.0,9013.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-07,10091.0,8111.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-08,26933.0,7307.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-09,24307.0,6772.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-10,21472.0,6995.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-11,19850.0,6883.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-12,18675.0,8419.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-13,30925.0,8726.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-14,26696.0,7693.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-15,29653.0,6763.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-16,15076.0,6033.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-17,27159.0,5824.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-18,26861.0,5784.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-19,12022.0,9637.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-20,12923.0,7656.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-21,33124.0,7376.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-22,20503.0,5790.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-23,20564.0,5624.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-24,10758.0,5266.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-25,22257.0,4920.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-26,25049.0,5937.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-27,15235.0,5895.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-28,16991.0,7454.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-29,14683.0,5211.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-30,15820.0,5470.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-31,24144.0,4686.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-01,25259.0,4742.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-02,36211.0,5474.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-03,25384.0,10086.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-04,24216.0,7848.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-05,11601.0,7766.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-06,12216.0,5327.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-07,27142.0,5866.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-08,25709.0,4618.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-09,17165.0,5867.0
Captain_America:_Civil_War_en.wikipedia.org_all-access_all-agents,NLinear,2017-09-10,18338.0,0.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-09,10011.0,10922.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-10,15818.0,12528.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-11,4159.0,13323.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-12,2311.0,12747.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-13,582.0,11242.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-14,7614.0,11476.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-15,9025.0,27753.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-16,6829.0,10019.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-17,16066.0,10664.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-18,25867.0,11336.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-19,8257.0,15327.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-20,14915.0,12973.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-21,13036.0,12861.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-22,32429.0,11234.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-23,5988.0,10975.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-24,0.0,11231.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-25,16465.0,11814.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-26,8664.0,11542.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-27,351.0,11906.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-28,13843.0,11797.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-29,26586.0,10486.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-30,1113.0,10252.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-07-31,10949.0,11072.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-01,1291.0,10754.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-02,19184.0,12080.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-03,14954.0,11285.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-04,0.0,12003.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-05,13372.0,10674.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-06,22283.0,10402.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-07,19229.0,10685.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-08,18023.0,11034.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-09,17543.0,11375.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-10,20124.0,13009.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-11,683.0,16129.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-12,13061.0,19458.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-13,20741.0,15704.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-14,1285.0,16877.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-15,21769.0,18969.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-16,13424.0,14468.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-17,16679.0,12268.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-18,22965.0,11525.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-19,24881.0,12278.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-20,16708.0,23473.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-21,16847.0,33060.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-22,18034.0,13619.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-23,17437.0,11076.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-24,5093.0,10815.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-25,12028.0,10715.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-26,14120.0,11018.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-27,20595.0,10064.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-28,11517.0,11462.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-29,14852.0,13376.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-30,11885.0,14302.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-08-31,1117.0,11194.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-01,8248.0,10262.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-02,3607.0,23691.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-03,12005.0,10135.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-04,4412.0,10092.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-05,22496.0,10765.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-06,2765.0,11289.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-07,120.0,10300.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-08,0.0,10609.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-09,8943.0,9775.0
Spécial:Connexion_fr.wikipedia.org_all-access_all-agents,NLinear,2017-09-10,19134.0,10270.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-09,23065.0,2634.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-10,22373.0,26935.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-11,17131.0,15535.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-12,20631.0,8817.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-13,11807.0,18937.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-14,23692.0,20116.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-15,19989.0,26924.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-16,19985.0,18992.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-17,28078.0,19920.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-18,17639.0,9710.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-19,12608.0,5712.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-20,14489.0,16038.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-21,10353.0,21732.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-22,20178.0,29063.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-23,11789.0,818.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-24,20504.0,20018.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-25,18347.0,4962.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-26,20892.0,18810.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-27,18424.0,8200.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-28,16620.0,10361.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-29,26426.0,18938.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-30,25278.0,3771.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-07-31,21632.0,16960.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-01,17967.0,23104.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-02,23510.0,3960.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-03,24285.0,4360.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-04,23125.0,18951.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-05,17869.0,17990.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-06,18939.0,2187.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-07,29003.0,24559.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-08,20884.0,11324.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-09,24937.0,14972.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-10,20390.0,41894.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-11,23136.0,18204.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-12,18605.0,24712.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-13,11443.0,9462.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-14,29792.0,44649.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-15,26750.0,12097.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-16,19003.0,32767.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-17,16969.0,15057.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-18,16993.0,15257.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-19,25873.0,22217.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-20,24336.0,12172.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-21,28536.0,17701.0
Special:LinkSearch_en.wikipedia.org_all-access_all-agents,NLinear,2017-08-22,22724.0,20510.0
